frame,task_id,family,split,method,scope,direction,draw,k,gap,n_features,closed_pct,proj_pct,pred_pct
6,0,cover,test,k_magnitude_3000,all,inject,,3000,0.39580032229423523,3000,13.70392945333715,18.605669838608403,4.153284430503845
6,0,cover,test,k_oracle_3000,all,inject,,3000,0.39580032229423523,3000,-18.782021187641917,100.59148045785886,175.13023614883423
6,0,cover,test,k_attr_30,all,remove,,30,0.39580032229423523,30,-0.35664119516400916,-0.3283724184128,-0.05978996632620692
6,0,cover,test,k_attr_100,all,remove,,100,0.39580032229423523,100,6.575103786616143,8.03028766630083,5.408753827214241
6,0,cover,test,k_attr_300,all,remove,,300,0.39580032229423523,300,11.764792251703671,15.192193231606245,8.278301358222961
6,0,cover,test,k_attr_1000,all,remove,,1000,0.39580032229423523,1000,25.036686267563347,36.709782115257845,14.200395345687866
6,0,cover,test,mlp_ceiling,occluder_tokens,inject,,,0.39580032229423523,,75.36722786296515,92.08491365140877,
6,0,cover,test,attr,occluder_tokens,inject,,,0.39580032229423523,,-0.4016157092295636,-0.22974465571880048,
6,0,cover,test,mlp_ceiling,other_tokens,inject,,,0.39580032229423523,,13.67576861580071,28.324689487717784,
6,0,cover,test,attr,other_tokens,inject,,,0.39580032229423523,,2.901537589259129,3.1083749175996673,
6,0,paint,test,sel_capped,all,inject,,,0.3423612713813782,12,0.06002051927019858,0.06381211201710517,-0.06257172208279371
6,0,paint,test,rand_sel_same_norm,all,inject,0,,0.3423612713813782,12,0.303401766300726,0.31093657434240213,
6,0,paint,test,rand_sel_same_norm,all,inject,1,,0.3423612713813782,12,0.004100023868924829,0.00600945755380885,
6,0,paint,test,rand_sel_same_norm,all,inject,2,,0.3423612713813782,12,-0.020030052913821983,-0.015826732624126864,
6,0,paint,test,sel_capped,all,remove,,,0.3423612713813782,12,-0.10468553513320877,-0.09848027559507332,0.0864608446136117
6,0,paint,test,attr,all,inject,,,0.3423612713813782,100,11.543099259401634,12.97718542717208,7.212492078542709
6,0,paint,test,rand_attr_same_norm,all,inject,0,,0.3423612713813782,100,0.5263177137222352,0.5781681184123865,
6,0,paint,test,rand_attr_same_norm,all,inject,1,,0.3423612713813782,100,-0.5331162671014855,-0.45060753242995116,
6,0,paint,test,rand_attr_same_norm,all,inject,2,,0.3423612713813782,100,-0.061552587637359046,0.21075037579577205,
6,0,paint,test,attr,all,remove,,,0.3423612713813782,100,55.49307444163507,66.20830841666296,45.65439820289612
6,0,paint,test,rand_attr_same_norm,all,remove,0,,0.3423612713813782,100,2.7001747428431977,2.8238682260170673,
6,0,paint,test,rand_attr_same_norm,all,remove,1,,0.3423612713813782,100,0.44888732664342124,0.5847227287759484,
6,0,paint,test,rand_attr_same_norm,all,remove,2,,0.3423612713813782,100,7.654683628752679,8.255588362440312,
6,0,paint,test,mlp_ceiling,all,inject,,,0.3423612713813782,,94.3673675139527,96.931378955102,
6,0,paint,test,mlp_ceiling,all,remove,,,0.3423612713813782,,95.5496052617147,99.65681248191981,
6,0,paint,test,all_tc,all,inject,,,0.3423612713813782,73728,81.42124454788227,88.80304112475717,62.75146007537842
6,0,paint,test,k_attr_10,all,inject,,10,0.3423612713813782,10,0.6479082304975958,0.6779477889479057,0.751747190952301
6,0,paint,test,k_random_10,all,inject,,10,0.3423612713813782,10,0.05191622580529298,0.054109306891302444,-0.00570075681025628
6,0,paint,test,k_attr_30,all,inject,,30,0.3423612713813782,30,4.06644023392595,4.40113210873652,2.397277392446995
6,0,paint,test,k_random_30,all,inject,,30,0.3423612713813782,30,-0.23263065365870528,-0.22967011024853687,0.011485122377052903
6,0,paint,test,k_attr_100,all,inject,,100,0.3423612713813782,100,11.543099259401634,12.97718542717208,7.212492078542709
6,0,paint,test,k_random_100,all,inject,,100,0.3423612713813782,100,0.23382322960360247,0.2428429871889802,0.15707523562014103
6,0,paint,test,k_attr_300,all,inject,,300,0.3423612713813782,300,26.753047466785883,31.688788144590117,9.055434912443161
6,0,paint,test,k_random_300,all,inject,,300,0.3423612713813782,300,0.7131865298459994,0.7979542621291685,0.5423541180789471
6,0,paint,test,k_attr_1000,all,inject,,1000,0.3423612713813782,1000,50.8341285290455,56.69616899625718,16.979584097862244
6,0,paint,test,k_random_1000,all,inject,,1000,0.3423612713813782,1000,4.842998682595301,5.032151338563362,4.922427237033844
6,0,paint,test,k_attr_3000,all,inject,,3000,0.3423612713813782,3000,63.62037722308778,70.01517270634979,29.749953746795654
6,0,paint,test,k_random_3000,all,inject,,3000,0.3423612713813782,3000,1.7624096231999675,2.190829577739035,1.5726463869214058
7,0,cover,test,sel_capped,all,inject,,,0.8347117900848389,129,0.3137000915443555,0.324895334909518,0.30756897758692503
7,0,cover,test,rand_sel_same_norm,all,inject,0,,0.8347117900848389,129,0.0971498428321893,0.09828981432510325,
7,0,cover,test,rand_sel_same_norm,all,inject,1,,0.8347117900848389,129,0.11324508323966587,0.1154180367944321,
7,0,cover,test,rand_sel_same_norm,all,inject,2,,0.8347117900848389,129,0.061353285528420454,0.06232038582148692,
7,0,cover,test,rand_sel_same_norm,all,inject,3,,0.8347117900848389,129,0.08761694755978766,0.08961626958576815,
7,0,cover,test,rand_sel_same_norm,all,inject,4,,0.8347117900848389,129,0.0037917358723937866,0.004862102381863583,
7,0,cover,test,sel_uncapped,all,inject,,,0.8347117900848389,457,0.06051067755677986,0.10851389415535212,0.226093758828938
7,0,cover,test,sel_target,all,inject,,,0.8347117900848389,129,0.35857253640708686,0.37394786917072914,
7,0,cover,test,sel_xtask,all,inject,,,0.8347117900848389,132,0.2991972373883711,0.30662821939939794,0.2238341374322772
7,0,cover,test,color,all,inject,,,0.8347117900848389,130,0.13715229924865513,0.13857990783793644,
7,0,cover,test,sel_capped,all,remove,,,0.8347117900848389,129,3.8303601649226637,6.101394225745434,1.4131822623312473
7,0,cover,test,attr,all,inject,,,0.8347117900848389,100,0.48078639602289197,0.5241552136734489,0.6401432678103447
7,0,cover,test,rand_attr_same_norm,all,inject,0,,0.8347117900848389,100,-0.1366453063165629,-0.1294826221965469,
7,0,cover,test,rand_attr_same_norm,all,inject,1,,0.8347117900848389,100,-0.015424010328368709,-0.01464719706215042,
7,0,cover,test,rand_attr_same_norm,all,inject,2,,0.8347117900848389,100,-0.22384094989054137,-0.21526734424930374,
7,0,cover,test,rand_attr_same_norm,all,inject,3,,0.8347117900848389,100,-0.19874837012483493,-0.1850927708680216,
7,0,cover,test,rand_attr_same_norm,all,inject,4,,0.8347117900848389,100,-0.028363041214962692,-0.026578259915642208,
7,0,cover,test,attr,all,remove,,,0.8347117900848389,100,4.86245495974762,7.235303126151713,2.0727576687932014
7,0,cover,test,rand_attr_same_norm,all,remove,0,,0.8347117900848389,100,-1.3020078348259911,0.05963389685532702,
7,0,cover,test,rand_attr_same_norm,all,remove,1,,0.8347117900848389,100,0.07809833377844244,0.15918238285534705,
7,0,cover,test,rand_attr_same_norm,all,remove,2,,0.8347117900848389,100,-1.5355316356448823,-0.2628249492542375,
7,0,cover,test,attr_xtask,all,inject,,,0.8347117900848389,100,0.2900856461018009,0.31389087912966324,0.3055970650166273
7,0,cover,test,rand_attr_raw,all,inject,0,,0.8347117900848389,100,-0.07499210947619073,-0.07275865199411762,-0.0407801620895043
7,0,cover,test,rand_attr_raw,all,inject,1,,0.8347117900848389,100,-0.09259404718890973,-0.09138142486678455,-0.02611628151498735
7,0,cover,test,single_attr_0,all,inject,,,0.8347117900848389,1,0.0,0.0,0.0
7,0,cover,test,single_attr_1,all,inject,,,0.8347117900848389,1,0.0,0.0,0.0
7,0,cover,test,single_attr_2,all,inject,,,0.8347117900848389,1,0.0,0.0,0.0
7,0,cover,test,mlp_ceiling,all,inject,,,0.8347117900848389,,67.17465335250861,84.64345626822796,
7,0,cover,test,mlp_ceiling,all,remove,,,0.8347117900848389,,82.6188184351199,95.34062545560121,
7,0,cover,test,all_tc,all,inject,,,0.8347117900848389,73728,32.90557649380826,57.70264985486462,2.764660120010376
7,0,cover,test,tc_error,all,inject,,,0.8347117900848389,,2.948728019000091,4.511633825836288,
7,0,cover,test,k_attr_10,all,inject,,10,0.8347117900848389,10,0.04984954449184231,0.05052084604323839,0.03187474503647536
7,0,cover,test,k_random_10,all,inject,,10,0.8347117900848389,10,0.002956268646270299,0.0032569654929841714,-0.007260685379151255
7,0,cover,test,k_magnitude_10,all,inject,,10,0.8347117900848389,10,0.0037774543813484662,0.041208793558995545,0.09405821328982711
7,0,cover,test,k_oracle_10,all,inject,,10,0.8347117900848389,10,2.2818466539180515,2.4630540658243247,2.5807544589042664
7,0,cover,test,k_attr_30,all,inject,,30,0.8347117900848389,30,0.23478771277636312,0.23767067838199232,0.24457264225929976
7,0,cover,test,k_random_30,all,inject,,30,0.8347117900848389,30,-0.0061053374216468725,-0.005663244972020219,0.0037623027310473844
7,0,cover,test,k_magnitude_30,all,inject,,30,0.8347117900848389,30,0.145656927165827,0.20018010033238162,0.24235863238573074
7,0,cover,test,k_oracle_30,all,inject,,30,0.8347117900848389,30,4.749759713913171,5.407369273346961,5.844365432858467
7,0,cover,test,k_attr_100,all,inject,,100,0.8347117900848389,100,0.48078639602289197,0.5241552136734489,0.6401432678103447
7,0,cover,test,k_random_100,all,inject,,100,0.8347117900848389,100,0.09068746813442052,0.09323655772088016,0.09140976471826434
7,0,cover,test,k_magnitude_100,all,inject,,100,0.8347117900848389,100,0.5951311540730142,0.7050069947495968,1.0060601867735386
7,0,cover,test,k_oracle_100,all,inject,,100,0.8347117900848389,100,8.762080356237512,11.305372167920293,12.698166072368622
7,0,cover,test,k_attr_300,all,inject,,300,0.8347117900848389,300,0.5063002797744076,0.5453137837004111,0.708913104608655
7,0,cover,test,k_random_300,all,inject,,300,0.8347117900848389,300,0.27170536712715077,0.27657655324425606,0.2962057711556554
7,0,cover,test,k_magnitude_300,all,inject,,300,0.8347117900848389,300,1.6078174025681014,1.9354510459821683,2.3659124970436096
7,0,cover,test,k_oracle_300,all,inject,,300,0.8347117900848389,300,13.258679219145197,21.12357907172172,24.101080000400543
7,0,cover,test,k_attr_1000,all,inject,,1000,0.8347117900848389,1000,0.764138319097063,0.8660758086002491,1.1660254560410976
7,0,cover,test,k_random_1000,all,inject,,1000,0.8347117900848389,1000,-0.20728870176962566,-0.18311176106958427,-0.23433857131749392
7,0,cover,test,k_magnitude_1000,all,inject,,1000,0.8347117900848389,1000,1.9280155725378334,2.3771143806983392,3.0389340594410896
7,0,cover,test,k_oracle_1000,all,inject,,1000,0.8347117900848389,1000,15.45068101290047,27.138345713171937,44.705694913864136
7,0,cover,test,k_attr_3000,all,inject,,3000,0.8347117900848389,3000,2.1065342105977214,3.4241239003781216,2.985544130206108
7,0,cover,test,k_random_3000,all,inject,,3000,0.8347117900848389,3000,-1.1582717682056876,-0.9407635125453411,-0.6987327709794044
7,0,cover,test,k_magnitude_3000,all,inject,,3000,0.8347117900848389,3000,2.243293768842647,2.8353598397034596,3.753870353102684
7,0,cover,test,k_oracle_3000,all,inject,,3000,0.8347117900848389,3000,17.014218652484193,33.577820284914615,69.457346200943
7,0,cover,test,k_attr_30,all,remove,,30,0.8347117900848389,30,0.7917944265053101,0.8198387871731482,0.7697442080825567
7,0,cover,test,k_attr_100,all,remove,,100,0.8347117900848389,100,4.86245495974762,7.235303126151713,2.0727576687932014
7,0,cover,test,k_attr_300,all,remove,,300,0.8347117900848389,300,36.94300399738935,61.76163507727309,6.350149214267731
7,0,cover,test,k_attr_1000,all,remove,,1000,0.8347117900848389,1000,46.987173078818124,70.41502024511892,14.687028527259827
7,0,cover,test,mlp_ceiling,occluder_tokens,inject,,,0.8347117900848389,,7.255925747671766,19.86706925388712,
7,0,cover,test,attr,occluder_tokens,inject,,,0.8347117900848389,,0.5220099199236827,0.540766033017283,
7,0,cover,test,mlp_ceiling,other_tokens,inject,,,0.8347117900848389,,4.363116906857545,7.503618216665009,
7,0,cover,test,attr,other_tokens,inject,,,0.8347117900848389,,0.0634312424754424,0.07871499012655468,
7,0,paint,test,sel_capped,all,inject,,,0.2145417481660843,12,0.014127302554101107,0.0466711834023308,-0.7506597321480513
7,0,paint,test,rand_sel_same_norm,all,inject,0,,0.2145417481660843,12,0.550124384856332,0.5622988297464755,
7,0,paint,test,rand_sel_same_norm,all,inject,1,,0.2145417481660843,12,-0.4790780830736807,-0.4698608540594094,
7,0,paint,test,rand_sel_same_norm,all,inject,2,,0.2145417481660843,12,-0.20028958886562087,-0.19418935306618215,
7,0,paint,test,sel_capped,all,remove,,,0.2145417481660843,12,-2.1624079980257838,-2.1218289304875895,-2.415371686220169
7,0,paint,test,attr,all,inject,,,0.2145417481660843,100,0.6727902110156392,0.9619776381200359,-0.07295031100511551
7,0,paint,test,rand_attr_same_norm,all,inject,0,,0.2145417481660843,100,-0.33522130308321074,-0.3189862856956214,
7,0,paint,test,rand_attr_same_norm,all,inject,1,,0.2145417481660843,100,-0.603376119705068,-0.5683813514035417,
7,0,paint,test,rand_attr_same_norm,all,inject,2,,0.2145417481660843,100,1.0026773113645637,1.0499517001957328,
7,0,paint,test,attr,all,remove,,,0.2145417481660843,100,27.117926789873326,37.76012573222243,24.637190997600555
7,0,paint,test,rand_attr_same_norm,all,remove,0,,0.2145417481660843,100,1.2129963126629062,1.2753156995142434,
7,0,paint,test,rand_attr_same_norm,all,remove,1,,0.2145417481660843,100,-1.2469462904822093,-1.1658806281496397,
7,0,paint,test,rand_attr_same_norm,all,remove,2,,0.2145417481660843,100,23.33213614746792,33.91773393112456,
7,0,paint,test,mlp_ceiling,all,inject,,,0.2145417481660843,,47.60668978478645,65.38978338671431,
7,0,paint,test,mlp_ceiling,all,remove,,,0.2145417481660843,,91.88599610644874,96.28779982107939,
7,0,paint,test,all_tc,all,inject,,,0.2145417481660843,73728,42.41336070538719,56.17199158343796,25.642666220664978
7,0,paint,test,k_attr_10,all,inject,,10,0.2145417481660843,10,-0.29925710808560435,-0.2837922903738768,-0.23437594063580036
7,0,paint,test,k_random_10,all,inject,,10,0.2145417481660843,10,-0.08399980191216017,-0.07661361699069191,0.044777849689126015
7,0,paint,test,k_attr_30,all,inject,,30,0.2145417481660843,30,0.10246808976435151,0.17162790489964486,-0.5339122842997313
7,0,paint,test,k_random_30,all,inject,,30,0.2145417481660843,30,0.31362056023992446,0.3241966977487757,-0.016666211013216525
7,0,paint,test,k_attr_100,all,inject,,100,0.2145417481660843,100,0.6727902110156392,0.9619776381200359,-0.07295031100511551
7,0,paint,test,k_random_100,all,inject,,100,0.2145417481660843,100,0.055682686615654564,0.06800177745714228,0.29663832392543554
7,0,paint,test,k_attr_300,all,inject,,300,0.2145417481660843,300,3.523921572495181,4.154417327594739,2.830328419804573
7,0,paint,test,k_random_300,all,inject,,300,0.2145417481660843,300,0.15395564818794227,0.24260445506052186,0.4275646526366472
7,0,paint,test,k_attr_1000,all,inject,,1000,0.2145417481660843,1000,26.85871787575378,37.11804143020936,5.8875881135463715
7,0,paint,test,k_random_1000,all,inject,,1000,0.2145417481660843,1000,1.6200904411295403,1.6704401320403817,1.177806407213211
7,0,paint,test,k_attr_3000,all,inject,,3000,0.2145417481660843,3000,32.644792870060144,44.53661372611886,8.605004101991653
7,0,paint,test,k_random_3000,all,inject,,3000,0.2145417481660843,3000,1.2329787361870737,1.4429945763209129,-0.4646296612918377
8,0,cover,test,sel_capped,all,inject,,,0.6542420983314514,129,0.788467143163385,0.8282529818312079,0.9034673683345318
8,0,cover,test,rand_sel_same_norm,all,inject,0,,0.6542420983314514,129,0.3690567392963806,0.373231801568622,
8,0,cover,test,rand_sel_same_norm,all,inject,1,,0.6542420983314514,129,0.08676828322246033,0.09778141813430455,
8,0,cover,test,rand_sel_same_norm,all,inject,2,,0.6542420983314514,129,-0.04055989047735409,-0.03210448258902181,
8,0,cover,test,rand_sel_same_norm,all,inject,3,,0.6542420983314514,129,-0.589648973826562,-0.5706887110100546,
8,0,cover,test,rand_sel_same_norm,all,inject,4,,0.6542420983314514,129,0.7395711565973406,0.7588523838098505,
8,0,cover,test,sel_uncapped,all,inject,,,0.6542420983314514,457,0.4600796201947088,0.6235875257459632,0.8218574337661266
8,0,cover,test,sel_target,all,inject,,,0.6542420983314514,129,0.8991960085860895,0.9404952185486233,
8,0,cover,test,sel_xtask,all,inject,,,0.6542420983314514,132,1.8351710553251688,1.9063800730063951,1.4843208715319633
8,0,cover,test,color,all,inject,,,0.6542420983314514,130,0.1018188086197247,0.1074024253997283,
8,0,cover,test,sel_capped,all,remove,,,0.6542420983314514,129,0.9649555075675775,1.0109470538378114,0.4785347729921341
8,0,cover,test,attr,all,inject,,,0.6542420983314514,100,2.926151936875987,3.1168644691345855,3.260737657546997
8,0,cover,test,rand_attr_same_norm,all,inject,0,,0.6542420983314514,100,0.5126835751848913,0.52951718762668,
8,0,cover,test,rand_attr_same_norm,all,inject,1,,0.6542420983314514,100,0.016526424376894777,0.01956552303245178,
8,0,cover,test,rand_attr_same_norm,all,inject,2,,0.6542420983314514,100,0.320698271494535,0.33029704271415977,
8,0,cover,test,rand_attr_same_norm,all,inject,3,,0.6542420983314514,100,0.15959752052615572,0.16649689369135035,
8,0,cover,test,rand_attr_same_norm,all,inject,4,,0.6542420983314514,100,0.05188422647541824,0.05342498540665279,
8,0,cover,test,attr,all,remove,,,0.6542420983314514,100,0.2142695561853314,0.2721308815432076,-0.2085303422063589
8,0,cover,test,rand_attr_same_norm,all,remove,0,,0.6542420983314514,100,-0.2952982322647735,-0.29354342531210903,
8,0,cover,test,rand_attr_same_norm,all,remove,1,,0.6542420983314514,100,-0.052294198414215565,-0.050998818357111154,
8,0,cover,test,rand_attr_same_norm,all,remove,2,,0.6542420983314514,100,-0.13960911088839456,-0.13434177291321978,
8,0,cover,test,attr_xtask,all,inject,,,0.6542420983314514,100,1.9871157663272965,2.0797372228623137,2.2202283143997192
8,0,cover,test,rand_attr_raw,all,inject,0,,0.6542420983314514,100,0.29353990817174713,0.30201958776743104,0.11700295144692063
8,0,cover,test,rand_attr_raw,all,inject,1,,0.6542420983314514,100,0.41672281004606626,0.42398091526682913,0.30308214481920004
8,0,cover,test,single_attr_0,all,inject,,,0.6542420983314514,1,0.0,0.0,0.0
8,0,cover,test,single_attr_1,all,inject,,,0.6542420983314514,1,0.0,0.0,0.0
8,0,cover,test,single_attr_2,all,inject,,,0.6542420983314514,1,-0.04391254988789228,-0.04284310084765866,-0.00229048036999302
8,0,cover,test,mlp_ceiling,all,inject,,,0.6542420983314514,,62.72600272531123,77.86907453256474,
8,0,cover,test,mlp_ceiling,all,remove,,,0.6542420983314514,,72.90203009904648,85.04221411107956,
8,0,cover,test,all_tc,all,inject,,,0.6542420983314514,73728,57.201580742470114,76.75433619975628,24.822600185871124
8,0,cover,test,tc_error,all,inject,,,0.6542420983314514,,5.648556930662174,10.732662228851286,
8,0,cover,test,k_attr_10,all,inject,,10,0.6542420983314514,10,0.05044476944590093,0.05230777227782082,-0.11495532235130668
8,0,cover,test,k_random_10,all,inject,,10,0.6542420983314514,10,0.015588044161451986,0.015868073602462847,0.007366432691924274
8,0,cover,test,k_magnitude_10,all,inject,,10,0.6542420983314514,10,2.4609157807400805,2.63620482857889,3.5236015915870667
8,0,cover,test,k_oracle_10,all,inject,,10,0.6542420983314514,10,12.06230370885214,15.236858787758539,10.312013328075409
8,0,cover,test,k_attr_30,all,inject,,30,0.6542420983314514,30,0.21433332959803764,0.2256896643249409,-0.23275534622371197
8,0,cover,test,k_random_30,all,inject,,30,0.6542420983314514,30,0.07422314189556856,0.07649853836721449,0.049046159256249666
8,0,cover,test,k_magnitude_30,all,inject,,30,0.6542420983314514,30,3.016527973159777,3.2882768578955237,5.06899431347847
8,0,cover,test,k_oracle_30,all,inject,,30,0.6542420983314514,30,16.393657242140634,21.421906950101263,22.10249751806259
8,0,cover,test,k_attr_100,all,inject,,100,0.6542420983314514,100,2.926151936875987,3.1168644691345855,3.260737657546997
8,0,cover,test,k_random_100,all,inject,,100,0.6542420983314514,100,-0.0073248319730101485,-0.004694237713935179,-0.13702389551326632
8,0,cover,test,k_magnitude_100,all,inject,,100,0.6542420983314514,100,3.406557054747017,3.584851333422421,5.371510609984398
8,0,cover,test,k_oracle_100,all,inject,,100,0.6542420983314514,100,20.445819885114936,27.839506524924925,45.239078998565674
8,0,cover,test,k_attr_300,all,inject,,300,0.6542420983314514,300,3.264123692724752,3.4698055055569115,3.5961393266916275
8,0,cover,test,k_random_300,all,inject,,300,0.6542420983314514,300,-0.0068693075965686745,0.008231003396972452,0.048448488814756274
8,0,cover,test,k_magnitude_300,all,inject,,300,0.6542420983314514,300,3.8316706238069265,4.111023157973217,3.062880039215088
8,0,cover,test,k_oracle_300,all,inject,,300,0.6542420983314514,300,25.164132265693517,35.852833823111816,83.6269736289978
8,0,cover,test,k_attr_1000,all,inject,,1000,0.6542420983314514,1000,10.434186703589654,12.441034588967009,6.038050353527069
8,0,cover,test,k_random_1000,all,inject,,1000,0.6542420983314514,1000,-0.2701623971733458,-0.21569007915425925,-0.5491099786013365
8,0,cover,test,k_magnitude_1000,all,inject,,1000,0.6542420983314514,1000,3.0724754770729557,3.438434376541804,0.5350218620151281
8,0,cover,test,k_oracle_1000,all,inject,,1000,0.6542420983314514,1000,34.45497556066168,49.34475237633891,153.08717489242554
