layer,feature,pass,pass_target_specific,score,specificity,rise_tokens,d_target,frames_positive,distractor_over_target,typical_act
0,1,False,False,0.0,0.12088227272033691,6.496250198874296,0.14016863703727722,0.30434782608695654,nan,0.021576853222427667
0,2,False,False,0.0,-0.5078432559967041,17.307634426509534,0.4077530801296234,0.6956521739130435,nan,0.023559145639515094
0,3,False,False,0.0,0.8605061769485474,3.649536638811556,0.12358026951551437,0.13043478260869565,nan,0.03386190679695638
0,12,False,False,0.0,0.6432508826255798,3.3460016327100743,0.06696604937314987,0.5217391304347826,nan,0.020013752748503925
0,13,False,False,0.0,-0.40181946754455566,6.538982801813921,0.16278786957263947,0.5434782608695652,nan,0.02489498359400516
0,14,False,False,0.0,0.933241605758667,31.212205223683036,0.5187191963195801,0.6304347826086957,nan,0.016619113984486716
0,17,False,False,0.0,0.9458458423614502,16.912307060804846,0.3050726652145386,0.8695652173913043,nan,0.018038500845432282
0,22,False,False,0.0,0.05951070785522461,14.072159889226025,0.18192900717258453,0.6304347826086957,nan,0.012928293069770593
0,24,False,False,0.0,-0.3727993965148926,1.0283956363615054,0.047300904989242554,0.717391304347826,nan,0.04599485190018364
0,33,False,False,0.0,-0.6392428874969482,3.4774544055733827,0.10452914983034134,0.6086956521739131,nan,0.030059100030991198
0,36,False,False,0.0,-0.687752366065979,8.388014641070864,0.22925971448421478,0.6521739130434783,nan,0.02733182097247104
0,40,False,False,0.0,0.99159175157547,25.23936652882266,1.3221158981323242,0.15217391304347827,nan,0.05238308563023974
0,41,False,False,0.0,0.9230034351348877,39.204969135908506,1.2444905042648315,0.8695652173913043,nan,0.03174318285905705
0,45,False,False,0.0,0.5182120203971863,2.3181961539597453,0.031144093722105026,0.06521739130434782,nan,0.013434624015274694
0,50,False,False,0.0,-1.0239653587341309,10.334860737660494,0.2356487512588501,0.5434782608695652,nan,0.02280134752083694
0,56,True,False,17.84344291720278,0.811582624912262,21.98598438345299,0.5034063458442688,0.9347826086956522,nan,0.022896693505483456
0,58,False,False,0.0,0.9634768962860107,4.095160686961141,0.05741621181368828,0.1956521739130435,nan,0.014020502784298462
0,59,False,False,0.0,-0.45037615299224854,2.4975956946426825,0.04208596795797348,0.6739130434782609,nan,0.016850592771379073
0,64,False,False,0.0,-3.636486053466797,2.380366588076552,0.0380367785692215,0.5434782608695652,nan,0.015979378453617517
0,72,False,False,0.0,-0.3416023254394531,2.5847985632713173,0.04098350182175636,0.2391304347826087,nan,0.015855588286109112
0,78,False,False,0.0,0.5690481662750244,6.2414542262676145,0.08667760342359543,0.17391304347826086,nan,0.01388740512728691
0,79,False,False,0.0,0.38543784618377686,5.7057628385728645,0.08381906896829605,0.5,nan,0.014690247621518918
0,83,False,False,0.0,0.1257554292678833,17.5048392093906,0.39059215784072876,0.4782608695652174,nan,0.022313381640843222
0,84,False,False,0.0,-0.633613109588623,1.93911528861212,0.06399194896221161,0.6304347826086957,nan,0.03300059018564722
0,94,False,False,0.0,0.48862743377685547,1.3360562625707402,0.016767993569374084,0.08695652173913043,nan,0.012550364860466548
0,102,False,False,0.0,0.023408353328704834,2.604042848929007,0.13176770508289337,0.2826086956521739,nan,0.050601204637276576
0,105,False,False,0.0,0.13775229454040527,3.4264679988249536,0.07519064098596573,0.5,nan,0.021944066313110477
0,110,False,False,0.0,-3.116245746612549,1.423176189768969,0.04170277714729309,0.08695652173913043,nan,0.029302610208833596
0,113,False,False,0.0,-3.610933780670166,3.1001026845192494,0.06994370371103287,0.6956521739130435,nan,0.022561737732206582
0,116,False,False,0.0,-1.0904958248138428,2.0603305539861254,0.05582971125841141,0.2826086956521739,nan,0.027097453440370314
0,117,False,False,0.0,0.20955651998519897,10.804602227899307,0.27841681241989136,0.8478260869565217,nan,0.02576835375771374
0,124,False,False,0.0,-1.0812084674835205,1.0340222356235584,0.025712793692946434,0.17391304347826086,nan,0.02486677056556772
0,128,False,False,0.0,-1.7094731330871582,4.448798768764002,0.13387736678123474,0.30434782608695654,nan,0.030092924796063444
0,129,False,False,0.0,0.2903156876564026,7.299232368228092,0.11878949403762817,0.8913043478260869,nan,0.016274244748624798
0,131,False,False,0.0,0.8550794124603271,17.170905882074393,0.4272838234901428,0.6956521739130435,nan,0.024884174802693827
0,138,False,False,0.0,0.6886289119720459,35.014693906256106,0.6602352857589722,0.5,nan,0.01885594909173281
0,144,False,False,0.0,0.6586290001869202,1.1086707322878244,0.021309316158294678,0.06521739130434782,nan,0.019220599532127382
0,145,False,False,0.0,0.10934698581695557,7.453641463239557,0.20478804409503937,0.2608695652173913,nan,0.027474898692810595
0,146,False,False,0.0,0.23884940147399902,1.9652717122165697,0.034585487097501755,0.08695652173913043,nan,0.017598323367965157
0,147,False,False,0.0,0.4164850115776062,23.33992491760013,0.434723824262619,0.8478260869565217,nan,0.01862575932859164
0,156,False,False,0.0,-0.8101309537887573,1.6160516935734877,0.06068086251616478,0.2608695652173913,nan,0.0375488375510962
0,158,False,False,0.0,-0.040155649185180664,15.282144475901017,0.4626847207546234,0.4782608695652174,nan,0.03027616454511657
0,159,False,False,0.0,0.7538007497787476,8.33430423302192,0.2095007300376892,0.5652173913043478,nan,0.025137158925349998
0,161,False,False,0.0,-1.3099842071533203,1.16406138445238,0.028202684596180916,0.043478260869565216,nan,0.024227832804065194
0,163,False,False,0.0,-0.8285332918167114,1.761384566134822,0.01837325096130371,0.2826086956521739,nan,0.010431141111689158
0,167,True,False,1.4872389889016402,0.7830789089202881,1.8992198256906836,0.06289033591747284,0.9782608695652174,nan,0.03311377391219139
0,168,False,False,0.0,-0.39433181285858154,1.507074885304184,0.04002440348267555,0.32608695652173914,nan,0.026557673990166144
0,172,False,False,0.0,-1.6435997486114502,1.4946758055788916,0.044266119599342346,0.2826086956521739,nan,0.029615866821499776
0,177,False,False,0.0,-2.0277774333953857,2.6185434129086187,0.0699724555015564,0.41304347826086957,nan,0.02672190010546076
0,182,False,False,0.0,-0.659522294998169,6.938414865890589,0.19852523505687714,0.6956521739130435,nan,0.028612476897689105
0,186,False,False,0.0,-2.607485294342041,1.1882697822104968,0.03086683340370655,0.45652173913043476,nan,0.02597628406091928
0,190,False,False,0.0,-0.5633115768432617,20.997641347333584,2.03596568107605,0.5869565217391305,nan,0.09696163713809645
0,203,False,False,0.0,0.9904020428657532,7.229735120430556,0.17254774272441864,0.2608695652173913,nan,0.023866398955172622
0,207,True,False,18.517691532687156,0.9743976593017578,19.004244679689318,0.39211857318878174,0.9782608695652174,nan,0.02063321009584013
0,211,False,False,0.0,0.7921432256698608,23.902330370508533,0.4071026146411896,0.6739130434782609,nan,0.01703192150433524
0,221,False,False,0.0,0.22929930686950684,7.262667172461148,0.15676280856132507,0.5,nan,0.021584743571307265
0,223,True,False,43.21647999583669,0.8800981044769287,49.104162111020194,1.2439851760864258,0.9130434782608695,nan,0.0253335994874301
0,230,False,False,0.0,0.4222108721733093,6.786510685757375,0.12419233471155167,0.8695652173913043,nan,0.01829988052213489
0,236,False,False,0.0,0.9913138747215271,12.657210381708946,0.595140814781189,0.08695652173913043,nan,0.0470199038202946
