layer,feature,pass,pass_target_specific,score,specificity,rise_tokens,d_target,frames_positive,distractor_over_target,typical_act
0,1,False,False,0.0,-1.157921314239502,2.6465139889562246,0.05710344389081001,0.2826086956521739,0.8986035585403442,0.021576853222427667
0,7,False,False,0.0,-2.2124698162078857,3.08208478088354,0.06016461178660393,0.45652173913043476,2.5891807079315186,0.019520751719670916
0,12,False,False,0.0,0.8601901531219482,20.346669421606123,0.4072132110595703,0.6086956521739131,0.1080210879445076,0.020013752748503925
0,13,False,False,0.0,-0.13253438472747803,9.898352595430648,0.24641932547092438,0.5434782608695652,1.3296046257019043,0.02489498359400516
0,14,False,False,0.0,0.32142484188079834,5.425910084929799,0.09017381817102432,0.6086956521739131,2.406123399734497,0.016619113984486716
0,22,False,False,0.0,0.026354193687438965,16.551554091224133,0.21398334205150604,0.6739130434782609,1.2021844387054443,0.012928293069770593
0,24,False,False,0.0,0.2681305408477783,1.929006479096486,0.08872436732053757,0.782608695652174,1.118260145187378,0.04599485190018364
0,26,False,False,0.0,0.35370635986328125,19.183093364718452,0.6901087760925293,0.41304347826086957,0.008994998410344124,0.03597484321072937
0,32,False,False,0.0,0.2607277035713196,1.209572190446265,0.008221526630222797,0.17391304347826086,0.5819740891456604,0.006797053284756415
0,33,False,False,0.0,-0.04763054847717285,5.4412237638536665,0.16355828940868378,0.41304347826086957,0.21115164458751678,0.030059100030991198
0,36,False,False,0.0,0.2810816764831543,19.691933904056807,0.5382164120674133,0.6304347826086957,1.476202130317688,0.02733182097247104
0,37,False,False,0.0,1.0,1.456521639383134,0.035476382821798325,0.08695652173913043,0.0,0.024356921217334803
0,43,False,False,0.0,0.9667381048202515,35.17510837537952,1.0657273530960083,0.5434782608695652,0.015438484959304333,0.030297770278995186
0,45,False,False,0.0,0.7421531677246094,4.331560477314471,0.05819288641214371,0.3695652173913043,0.031463462859392166,0.013434624015274694
0,49,False,False,0.0,0.6549688577651978,4.744522200795555,0.14625516533851624,0.5869565217391305,0.4314110279083252,0.030826110438263384
0,50,False,False,0.0,0.21708887815475464,26.71746303375453,0.6091941595077515,0.6739130434782609,0.16918715834617615,0.02280134752083694
0,54,False,False,0.0,0.20344650745391846,20.867453311554048,0.5663004517555237,0.7391304347826086,1.087889313697815,0.02713797622070012
0,56,False,False,0.0,0.5346627235412598,5.4193356567971245,0.12408486753702164,0.8043478260869565,1.058397650718689,0.022896693505483456
0,60,False,False,0.0,0.891004204750061,2.6395591928009816,0.0996801108121872,0.2391304347826087,0.2361922562122345,0.037763923265691626
0,64,False,False,0.0,0.4613500237464905,17.890065775453063,0.28587213158607483,0.6956521739130435,1.0423909425735474,0.015979378453617517
0,72,False,False,0.0,0.55218505859375,8.740578424858283,0.13858701288700104,0.34782608695652173,0.7754089832305908,0.015855588286109112
0,75,False,False,0.0,-0.12370884418487549,15.992712818781815,0.40145882964134216,0.3695652173913043,0.621706485748291,0.025102609806753336
0,79,False,False,0.0,0.766309380531311,28.925344246752797,0.4249204695224762,0.8043478260869565,0.2529207766056061,0.014690247621518918
0,83,False,False,0.0,0.2031155228614807,19.204176953052748,0.4285101294517517,0.782608695652174,0.366756796836853,0.022313381640843222
0,84,False,False,0.0,0.6777356863021851,2.127809382079663,0.07021896541118622,0.6086956521739131,0.24005332589149475,0.03300059018564722
0,86,False,False,0.0,0.8913204073905945,13.413465262927708,0.5576906800270081,0.10869565217391304,0.17519733309745789,0.041576928041731326
0,88,False,False,0.0,1.0,8.655039265664,0.2971820533275604,0.10869565217391304,0.006331958808004856,0.034336303303271164
0,96,False,False,0.0,-0.31853699684143066,1.329242510359545,0.06444483250379562,0.30434782608695654,0.43690261244773865,0.04848237398483744
0,103,False,False,0.0,0.874993622303009,1.2104771786214437,0.05088097229599953,0.391304347826087,0.03892800956964493,0.042033813767513986
0,105,False,False,0.0,-0.5370979309082031,1.7772786150572895,0.03900071978569031,0.3695652173913043,2.5943098068237305,0.021944066313110477
0,110,False,False,0.0,0.7364091873168945,22.224384666130746,0.6512324810028076,0.41304347826086957,0.01132905948907137,0.029302610208833596
0,114,False,False,0.0,0.9142407178878784,13.439501081396969,0.4626813232898712,0.391304347826087,0.018149135634303093,0.03442697169244752
0,129,False,False,0.0,-2.9592182636260986,1.3083771753509335,0.021292850375175476,0.3695652173913043,1.941901683807373,0.016274244748624798
0,132,False,False,0.0,0.662275493144989,20.38124133739296,0.3222104012966156,0.34782608695652173,0.19252915680408478,0.01580916470997594
0,134,False,False,0.0,0.9920095801353455,8.174349137997785,0.25111597776412964,0.34782608695652173,0.0,0.030719996604602784
0,138,False,False,0.0,-2.326261281967163,3.277723575909143,0.06180458888411522,0.13043478260869565,0.4467012286186218,0.01885594909173281
0,152,False,False,0.0,0.657607913017273,8.466022043694375,0.21798935532569885,0.6739130434782609,0.4531988203525543,0.02574873467144593
0,163,False,False,0.0,0.13129186630249023,6.029132395473876,0.06289073079824448,0.2608695652173913,0.08671873807907104,0.010431141111689158
0,174,False,False,0.0,-0.4758594036102295,1.0907658802841265,0.019454894587397575,0.08695652173913043,0.8887368440628052,0.01783599481708201
0,177,False,False,0.0,-1.2453668117523193,3.5309897800714336,0.09435475617647171,0.5,0.9455071687698364,0.02672190010546076
0,179,False,False,0.0,0.7994407415390015,13.909296549294549,0.3326312005519867,0.8043478260869565,0.12132705748081207,0.02391430791436085
0,182,False,False,0.0,-0.8481616973876953,6.230219975547504,0.17826202511787415,0.5434782608695652,2.604741096496582,0.028612476897689105
0,190,False,False,0.0,-4.130690574645996,6.397940974688645,0.6203548312187195,0.6521739130434783,4.510523319244385,0.09696163713809645
0,198,False,False,0.0,-3.482222557067871,3.939161952477413,0.09818505495786667,0.43478260869565216,6.216566562652588,0.024925366395792955
0,202,False,False,0.0,0.48270291090011597,3.7006420646772713,0.09888381510972977,0.13043478260869565,0.09554319083690643,0.026720718562213423
0,204,False,False,0.0,0.3138878345489502,4.274636461630995,0.08915556967258453,0.6956521739130435,0.5413529276847839,0.020856877648623966
0,207,False,False,0.0,0.6910732388496399,5.550910569440031,0.11453310400247574,0.32608695652173914,0.2259494960308075,0.02063321009584013
0,211,False,False,0.0,0.1697813868522644,2.283122660789542,0.03888596594333649,0.2608695652173913,0.800845742225647,0.01703192150433524
