layer,feature,pass,pass_target_specific,score,specificity,rise_tokens,d_target,frames_positive,distractor_over_target,typical_act
0,13,False,False,0.0,-5.536006450653076,2.576067098712491,0.06413114815950394,0.45652173913043476,2.074970245361328,0.02489498359400516
0,21,False,False,0.0,-0.43313300609588623,9.23946265910716,0.23802480101585388,0.5,0.4583328068256378,0.02576175799371162
0,22,False,False,0.0,-5.543803691864014,2.0224806171458365,0.02614722214639187,0.5652173913043478,3.4642462730407715,0.012928293069770593
0,24,False,False,0.0,0.29993414878845215,2.0166402974863855,0.09275507181882858,0.9782608695652174,0.36203789710998535,0.04599485190018364
0,31,False,False,0.0,-0.7048085927963257,5.5588803568048775,0.1416420042514801,0.34782608695652173,0.15509824454784393,0.025480311710269085
0,33,False,False,0.0,-0.1650487184524536,4.89283618655864,0.14707425236701965,0.30434782608695654,0.22789251804351807,0.030059100030991198
0,36,False,False,0.0,-3.1332850456237793,3.4250945702402706,0.09361407160758972,0.5217391304347826,1.7524902820587158,0.02733182097247104
0,39,False,False,0.0,-0.9289906024932861,3.028735112194438,0.08447232842445374,0.717391304347826,0.9118363857269287,0.02789029918276683
0,43,False,False,0.0,-0.054108262062072754,1.248364965857559,0.037822674959897995,0.2391304347826087,0.024837743490934372,0.030297770278995186
0,49,False,False,0.0,0.2839493155479431,2.286162077959775,0.07047348469495773,0.30434782608695654,0.3617890477180481,0.030826110438263384
0,50,False,False,0.0,-4.02007532119751,4.166750072858943,0.0950075164437294,0.45652173913043476,0.2609471082687378,0.02280134752083694
0,54,False,False,0.0,-1.9221220016479492,5.688346738164162,0.15437021851539612,0.45652173913043476,1.3856223821640015,0.02713797622070012
0,56,False,False,0.0,-0.07218337059020996,2.3520405416467947,0.05385395139455795,0.6739130434782609,0.6769428253173828,0.022896693505483456
0,72,False,False,0.0,-0.9961559772491455,1.039435963199421,0.01648086868226528,0.21739130434782608,1.9311840534210205,0.015855588286109112
0,75,False,False,0.0,-15.823066711425781,1.0682447476505845,0.026815731078386307,0.45652173913043476,2.977452278137207,0.025102609806753336
0,79,False,False,0.0,-0.18445134162902832,3.095850190639449,0.045478805899620056,0.4782608695652174,0.9469393491744995,0.014690247621518918
0,83,False,False,0.0,-2.3062403202056885,4.628674750382224,0.10328138619661331,0.5869565217391305,0.5590458512306213,0.022313381640843222
0,99,False,False,0.0,-1.2882261276245117,1.7720145761830908,0.041451577097177505,0.43478260869565216,0.837520956993103,0.023392345443604627
0,100,False,False,0.0,0.07554274797439575,4.581661492918709,0.3012748658657074,0.08695652173913043,0.31236809492111206,0.06575668375574005
0,110,False,False,0.0,-0.6516543626785278,3.5468332331058146,0.1039314717054367,0.06521739130434782,0.08268671482801437,0.029302610208833596
0,111,False,False,0.0,0.707047700881958,5.594952946057509,0.12284670770168304,0.43478260869565216,0.05346650257706642,0.021956700777661972
0,117,False,False,0.0,-0.9073152542114258,2.655511172847287,0.0684281513094902,0.717391304347826,1.6574583053588867,0.02576835375771374
0,129,False,False,0.0,-1.2557373046875,2.296433647093634,0.03737272322177887,0.5869565217391305,0.6809072494506836,0.016274244748624798
0,132,False,False,0.0,-0.5345942974090576,4.485383761583439,0.07091017067432404,0.32608695652173914,0.7517114281654358,0.01580916470997594
0,138,False,False,0.0,-1.6172122955322266,4.16571675989686,0.07854854315519333,0.2608695652173913,0.23104290664196014,0.01885594909173281
0,162,False,False,0.0,-6.9016547203063965,1.3872519470766385,0.05143944174051285,0.2608695652173913,6.471374034881592,0.03708010058945052
0,172,False,False,0.0,-0.10221219062805176,6.539579796468886,0.19367532432079315,0.41304347826086957,0.22785772383213043,0.029615866821499776
0,175,False,False,0.0,0.49114513397216797,6.478847565119054,0.22742143273353577,0.45652173913043476,0.4118798077106476,0.035102142849899994
0,179,False,False,0.0,0.06401050090789795,2.250410263098603,0.05381700396537781,0.717391304347826,0.5047051310539246,0.02391430791436085
0,182,False,False,0.0,-0.27334821224212646,9.04265946801676,0.2587328851222992,0.8695652173913043,0.6976723074913025,0.028612476897689105
0,183,False,False,0.0,-6.645607948303223,1.8774600010862088,0.0622323602437973,0.6956521739130435,4.88932466506958,0.03314710311154039
0,184,False,False,0.0,-0.37099194526672363,2.0102173330516466,0.07749515771865845,0.1956521739130435,0.3164561092853546,0.03855063651302595
0,190,False,False,0.0,-12.36347770690918,2.456385747647846,0.2381751835346222,0.5217391304347826,7.432558536529541,0.09696163713809645
0,193,False,False,0.0,-2.3937623500823975,2.0648106220582476,0.04745466634631157,0.45652173913043476,1.8040696382522583,0.022982575660622926
0,194,False,False,0.0,-1.5288100242614746,1.2173029336629109,0.06038760766386986,0.13043478260869565,0.9902337193489075,0.04960770732898938
0,198,False,False,0.0,-0.8542022705078125,9.522262800147306,0.237345889210701,0.5,1.0315645933151245,0.024925366395792955
